WikidataID,itemLabel,sitelinks
Q2434028,ANCC,5
Q2543683,WFTDA,5
Q2549011,Fédération Mondiale du Jeu de Dames,11
Q2549011,FMJD,11
Q2561760,EBF,10
Q2578510,Jersey Wildlife Preservation Trust,8
Q2629175,IAAP,7
Q2652007,GNP+,2
Q770608,RSSSF,27
Q778126,"Intelsat, S.A.",27
Q778126,International Telecommunications Satellite Organization,27
Q782510,UMUC,3
Q810681,BCI,5
Q816706,SADC,37
Q816706,Communauté de développement d'Afrique australe,37
Q816706,Comunidade de Desenvolvimento da África Austral,37
Q816706,Southern African Development Coordinating Conference,37
Q698232,UNCITRAL,24
Q699036,UNTSO,19
Q699466,ICPDR,9
Q1484641,"German, Austrian and Swiss Consortia Organisation",1
Q1500985,Commonwealth of Unrecognized States,20
Q1506755,WACS,5
Q1506755,World Association of Chefs' Societies,5
Q1529365,KDIGO,1
Q1531570,GBIF,36
Q1531665,GRI,12
Q1548793,International System and Organization of Space Communications,22
Q1563473,ICA,4
Q1563473,ICS,4
Q1563473,International Clarinet Society,4
Q1579424,SAC,8
Q1586624,World Forum on the Future of Sport Shooting Activities,2
Q1618990,EBCU,6
Q1636581,Humana,4
Q1639820,IAG,14
Q1639820,International Association of Geodesy、IAG,14
Q1657077,WIZO,15
Q1665196,Permanent Commission of the FIDE for Chess Compositions,12
Q1665196,WFCC,12
Q1665759,IADB,6
Q1666347,IASO,1
Q1666347,International Association for the Study of Obesity,1
Q1666462,International Conference on Harmonisation of Technical Requirements for Registration of Pharmaceuticals for Human Use,11
Q1666533,IFALPA,6
Q1666544,GWI,8
Q1666544,Fédération internationale des femmes diplômées des universités,8
Q827927,Inmarsat (United Kingdom),32
Q827927,Inmarsat plc,32
Q827927,Inmarsat-5,32
Q829290,Union Mondiale pour la Protection de la Vie,3
Q829290,Weltbund zum Schutz des Lebens,3
Q829290,World Union for Saving of Life,3
Q838685,UNGEGN,16
Q844554,IUT,4
Q846656,UNRWA,36
Q2004478,Crop Trust,8
Q2028860,ASC,4
Q2029901,Organisation for the Harmonization of Corporate Law in Africa,8
Q2047926,K5,10
Q2047926,CCDCOE,10
Q2047926,ccdcoe.org,10
Q2047926,Cooperative Cyber Defense Center of Excellence,10
Q2047926,NATO CCDCOE,10
Q2064062,UNIKOM,15
Q2255072,HRIC,5
Q2283231,Light-Life movement,6
Q2283231,Movement of the Living Church,6
Q2283231,Oasis Movement,6
Q2283231,The Movement of the Living Church,6
Q2283231,The Oasis Movement,6
Q2296909,SETAC,3
Q2297150,International Fund for Monuments,16
Q2297691,Indian Ocean Rim Association for Regional Cooperation,12
Q2297691,Indian Ocean Rim Initiative,12
Q2297691,Indian-Ocean Rim Association,12
Q2297691,IOR-ARC,12
Q2297691,IORA,12
Q359,wikileaks.org,129
Q1065,U.N.,277
Q1065,UN,277
Q1065,UNO,277
Q1065,🇺🇳,277
Q1065,the U.N.,277
Q1065,the UN,277
Q1065,United Nations Organization,277
Q6867,IAU,86
Q6867,Working Group on Star Names,86
Q7164,WB,131
Q7164,The World Bank,131
Q7164,"World Bank, WB",131
Q7172,League of Arab States,137
Q7184,North Atlantic Alliance,204
Q7184,North Atlantic Treaty Organisation,204
Q7184,North Atlantic Treaty Organization,204
Q7809,"United Nations Educational, Scientific and Cultural Organization",187
Q7809,Unesco,187
Q7817,WHO,182
Q7817,World Health Organisation,182
Q7184,NATO alliance,204
Q7184,NATO Alliance,204
Q7184,N.A.T.O.,204
Q7779,CIS,127
Q7795,OPEC,129
Q7825,WTO,138
Q8475,ICPO,97
Q8475,International Criminal Police Commission,97
Q8475,International Criminal Police Organization,97
Q8475,International Police Organization,97
Q8475,INTERPOL,97
Q8475,OIPC,97
Q8874,ALBA,37
Q8874,Bolivarian Alliance for the Peoples of Our America,37
Q8919,EAEC,62
Q8919,Euratom,62
Q13116,Benelux Economic Union,110
Q13116,Benelux Union,110
Q27396,WFDY,31
Q40358,AAAS,25
Q41230,IDB,36
Q41550,OCDE,101
Q41550,OECD,101
Q41550,Organisation for Economic Co-operation and Development,101
Q41550,OEEC,101
Q41550,Organisation de coopération et de développement économiques,101
Q2663713,EACU,30
Q2867530,ANOC,20
Q2867530,Association des Comites Nationaux Olympiques,20
Q2867530,Association des Comités Nationaux Olympiques,20
Q2867813,AISV-IAVS,3
Q2867813,Association internationale de sémiotique visuelle,3
Q2883427,WADB,4
Q2902878,RSA,11
Q41644,Warsaw Treaty Organization,107
Q42262,ASE,106
Q42262,ESA,106
Q2902878,Regional Science Association,11
Q2902878,RSAI,11
Q2935655,Campus numerique francophone de Dakar,1
Q2974848,UCLGA,2
Q2974854,UCLG,13
Q2992941,ODIHR,11
Q2992941,Office for Free Elections,11
Q2997673,CEO,6
Q2997673,Corporate Europe,6
Q2997673,Stichting Corporate Europe Observatory,6
Q3060521,European Organization for International Research Information,2
Q3060521,eurocris.org,2
Q3060587,Eurochambres,3
Q3091986,Fédération mondiale des cités unies,3
Q3091986,Fédération Mondiale des Villes Jumelées Archives,3
Q3091986,FMCU,3
Q3107358,WONCA,5
Q3107358,"World Organization of National Colleges, Academies and Academic Associations of General Practitioners/Family Physicians",5
Q3146579,IDEP,1
Q3146579,Institut Africain de Développement Economique et de Planification,1
Q3152127,UIS,2
Q42944,European Organization for Nuclear Research,97
Q3152328,IISNC,2
Q3152339,IIR,5
Q3152339,International Association of Refrigeration,5
Q3240310,International Spartacist Tendency,5
Q3356047,International Organisation of Cooperatives in Industry and Services,2
Q3356087,Organización Deportiva Suramericana,5
Q3369762,OPANAL,5
Q3480505,NGB,8
Q3480505,NordGen,8
Q3480505,Nordic Genetic Resource Center,8
Q4689918,ASF,5
Q4728711,ALLEA,4
Q4737012,Altrusa,1
Q4804101,AFA,0
Q47543,OCI,83
Q47543,OIC,83
Q48192,ICO,19
Q54129,ILO,85
Q54129,International Labor Organization,85
Q54129,Iyu,85
Q6044811,interacademies.org,3
Q6048098,IAF,6
Q6048154,IAWM,2
Q6048317,AMEC,1
Q6048330,IAPL,1
Q3512342,Trade Records Analysis of Flora and Fauna in Commerce,6
Q3512342,TRAFFIC International,6
Q3512342,wildlife trade monitoring network,6
Q3550311,International Union of combined Road-Rail transport companies,3
Q3550311,Union internationale des sociétés de transport combiné Rail-Route,3
Q3754962,IDP,6
Q3799614,IGLTA,6
Q3866537,MCCE,2
Q3977756,ATO,3
Q4048699,The Societies' Council for the Collective Management of Performers' Rights,1
Q4173083,EEU,66
Q4173083,EAEU,66
Q4173083,EAU,66
Q4173083,Eurasian Union,66
Q4288173,TUBA,2
Q4288173,ITEA,2
Q4288173,Tubists Universal Brotherhood Association,2
Q4426267,ASIC,2
Q4651662,Action for Global Information Sharing,1
Q4651977,AIPH,3
Q4651977,IAHP,3
Q55200,WITI,6
Q72781,PI,15
Q77630,United Nations Programme on Reducing Emissions from Deforestation and Forest Degradation,4
Q83201,NAM,84
Q109179,RI,50
Q118922,UNOMIG,22
Q119945,Hillel,13
Q123759,OAS,80
Q4806270,Asia-Pacific Green Network,8
Q4806404,APAN,1
Q4809530,AUVSI,2
Q5008818,CARIFORUM,4
Q5013378,Ministerial Standing Committee on Scientific and Technological Cooperation of the Organization of Islamic Cooperation,3
Q5039374,Caribbean Disaster Emergency Response Agency,2
Q5039374,CDEMA,2
Q5039374,CDERA,2
Q5064513,Cerlalc,3
Q5064513,CERLALC,3
Q5150848,CCEB,1
Q5152725,CLEP,1
Q5176425,CIS,3
Q5176484,Conference on Christianity in Guiding and Scouting,2
Q5322748,ECSA,3
Q5324551,EUROMET,5
Q5324551,European Association of National Metrology Institutes,5
Q5412231,EAPN,2
Q5413210,EST,6
Q5513635,GLOBE,1
Q5513635,Global Legislators Organisation for a Balanced Environment,1
Q5528673,American Association of Physicians for Human Rights,2
Q5528673,Gay and Lesbian Medical Association,2
Q5528673,GLMA,2
Q5528673,GLMA: Health Professionals Advancing LGBT Equality,2
Q5570097,GAATW,2
Q5570239,GDACS,1
Q5570568,Global Citizen,4
Q5570628,GSI,2
Q5592020,GMAC,1
Q5592054,GWIS,3
Q5592054,Sigma Delta Epsilon,3
Q5762557,YEU,3
Q5970856,International Financial Reporting Standards Foundation,6
Q5972067,IMPALA,3
Q5972067,Independent Music Publishers and Labels Association,3
Q6044782,Interuniversity Consortium for Political and Social Research at University of Michigan,1
Q6044782,ICPSR,1
Q129516,AIS,18
Q129516,Akademio Internacia de la Sciencoj San Marino,18
Q132551,UN Refugee Agency,77
Q132551,UNHCR,77
Q132551,Office of the United Nations High Commissioner for Refugees,77
Q133207,Al-Ikhwan Al-Muslimoon,83
Q133207,El-Ikhwan el-Muslimin,83
Q133207,Muslim Brotherhood,83
Q133207,Society of Muslim Brothers,83
Q141720,EATC,9
Q146165,The Nordic Council,61
Q157169,The Y,47
Q157169,World Alliance of Y.M.C.As,47
Q157169,World Alliance of Young Men's Christian Associations,47
Q157169,World YMCA,47
Q157169,World's Alliance of Young Men's Christian Associations,47
Q157169,YMCA Worldwide,47
Q157169,Young Men's Christian Association,47
Q160805,UNIFIL,31
Q146165,Nordic cooperation,61
Q146905,Nuclear Exporters Committee,7
Q146905,Zangger Committee,7
Q146905,ZC,7
Q151991,ESO,55
Q151991,European Organisation for Astronomical Research in the Southern Hemisphere,55
Q151991,The European Southern Observatory，ESO,55
Q151991,The European Southern Observatory，縮寫：ESO,55
Q157169,YMCA,47
Q161718,UNDP,71
Q161718,PNUD,71
Q161718,U.N.D.P.,71
Q162027,FIT,17
Q162027,Federation Internationale des Traducteurs,17
Q162027,Fédération Internationale des Traducteurs,17
Q166110,Union State of Russia and Belarus,38
Q166546,AELC,64
Q166546,EFTA,64
Q170245,FORPRONU,28
Q170245,UNPROFOR,28
Q170481,APEC,70
Q170481,APEC Business Advisory Council,70
Q174240,TI,60
Q182500,CPLP,59
Q182500,Community of Portuguese-Speaking Countries,59
Q182500,Lusophone Commonwealth,59
Q189966,ECCAS,24
Q190019,MCCA,11
Q190019,CACM,11
Q191582,CEMA,53
Q191582,CMEA,53
Q191582,Comecon,53
Q191582,CAME,53
Q191582,Council for Mutual Economic Assistance,53
Q191703,OAU,52
Q191703,"Organization of African Unity, OAU",52
Q192916,PEGI,50
Q194284,GATT,48
Q205386,WZO,33
Q205995,Caribbean Community and Common Market,52
Q205995,Caribbean Community Secretariat,52
Q205995,CARICOM,52
Q219575,United Nations Peacekeeping Force,57
Q219575,United Nations Peacekeeping Operations,57
Q208019,EaP,43
Q215613,UNPO,50
Q215934,Save the Children Fund,39
Q215934,The Save the Children Fund,39
Q221779,CEPT,21
Q221779,Conférence européenne des administrations des postes et des télécommunications,21
Q229478,IBWM,55
Q229478,BIPM,55
Q229478,Bureau International des Poids et Mesures,55
Q245076,IAC,31
Q252420,International Peace Bureau ; IPB,51
Q260487,EC,24
Q262250,ICRISAT,9
Q262779,UNAMIR,18
Q270029,Lions Club,43
Q270029,Lions International,43
Q285836,IRUN,4
Q295875,A. N. Z. U. S.,46
Q295875,A.N.Z.U.S.,46
Q295875,A.N.Z.U.S. Treaty,46
Q295875,ANZUS,46
Q295875,ANZUS Pact,46
Q295875,Anzus treaty,46
Q295875,Anzus Treaty,46
Q295875,ANZUS treaty,46
Q295875,ANZUS Treaty,46
Q295875,Australia-New Zealand-United States Security Treaty,46
Q295875,"Australia, New Zealand, United States security treaty",46
Q295875,"Australia, New Zealand, United States Security Treaty",46
Q295875,Pacific Security Treaty,46
Q295875,U.S.-Australia alliance,46
Q295875,United States security treaty Australia New Zealand,46
Q298006,INternational association of theatre for youth and children,9
Q300085,AU PSC,6
Q300085,Peace and security council,6
Q309195,BIS,47
Q309195,B.I.S.,47
Q349113,ICA,12
Q349113,ICA-ACI,12
Q318693,CSTO,54
Q318693,ODKB,54
Q323921,EAG,8
Q333727,ISA,18
Q337456,EAC,44
Q340195,AfDB,42
Q340195,African Development Bank Group,42
Q6049828,ICMYO,3
Q6049887,ICPHS,4
Q6050406,IFAJ,2
Q6050420,BPW International,2
Q6050432,IFEO,1
Q6050432,Permanent International Eugenics Committee,1
Q6050768,IWC,3
Q6050768,International Wheat Council,3
Q6052196,INGE,1
Q6052255,IOE,6
Q6052332,World Organization of the States,1
Q6053438,HOPOS,1
Q6053438,History of Philosophy of Science Working Group,1
Q6053530,ISRIC,1
Q6054091,IUPPS,4
Q6054091,UISPP,4
Q6054186,IVI,9
Q6056118,Internews Network,4
Q6126601,AIPPI,6
Q6126601,aippi.org,6
Q6126601,International Association for the Protection of Industrial Property,6
Q6973363,NHI,2
Q7101941,OHBM,2
Q7119584,Association of Planning Professionals for Social Welfare Work,0
Q7122288,Alliance of the Pacific,15
Q7203726,Plazi.org,7
Q7245184,PRI,5
Q7313078,REEEP,1
Q7318376,The Review of International Organizations,2
Q7400443,Port of London Society,3
Q7552298,SPNHC,1
Q7566034,SAFA,3
Q7674087,Tactical Tech,3
Q7700298,TC,3
Q7751762,Mission to Seafarers,3
Q7751762,Mission to Seamen,3
Q7751762,The Missions to Seamen,3
Q7768229,TTCP,2
Q7886620,UIMLA,3
Q7948928,Western European Legal Metrology Cooperation,4
Q7988404,BTO,8
Q7988404,WU,8
Q7988404,Brussels Treaty Organisation,8
Q7988404,Brussels Treaty Organization,8
Q7988404,Five Powers,8
Q8035358,WAPA,1
Q8035540,WCA,1
Q8035712,WFMH,8
Q9075403,SEGIB,6
Q9137112,International Action of the Order of Malta,1
Q10457748,Conference of Peripheral Maritime Regions,2
Q10532966,International Ski Instructors Association,1
Q10536286,International Commission on Orders of Chivalry,6
Q10720499,WSI,2
Q10720499,International Vocational Training Organization,2
Q10720499,IVTO,2
Q10853121,UNCMAC,6
Q11120919,NGB,3
Q11189488,APMAA,2
Q11283317,Afro-Asian Writers Association,1
Q11398042,SGI,9
Q11398042,"Soka Gakkai International, SGI",9
Q12036534,Fédération Internationale des Professeurs de Langues Vivantes,1
Q12036534,FIPLV,1
Q12318514,International Coach Federation ICF,6
Q12501603,Plant Resources of Southeast Asia,1
Q12582150,ESCAP/WMO Typhoon Committee,3
Q13231715,TCS,5
Q13415305,ISTC,5
Q14555566,IPHS,5
Q14816384,Football Supporters Europe,8
Q15278864,WCC,13
Q16002010,AUB,5
Q16248009,IADAS,1
Q16909551,Sunni Council,3
Q16909551,Sunni Students' Council,3
Q16943663,International Diving Regulators Forum,1
Q16978254,National Association of Children's Hospitals and Related Institutions,1
Q17011152,ECETOC,2
Q17021135,St Joan International Alliance,2
Q17021135,St Joan's International Alliance,2
Q17021135,St. Joan International Alliance,2
Q17072694,Coastal Union,2
Q17072694,EUCC,2
Q17072694,EUDC,2
Q17090757,UCLG MEWA,1
Q17221275,WHA,1
Q17221275,"The World Haiku Association, WHA",1
Q18026540,ODI,1
Q18026540,Open Door International,1
Q18418404,CIESPAL,2
Q18712209,EIP,1
Q22908354,Fellowship of Christian Councils in East and Southern Africa,1
Q23038092,GloPID-R,1
Q23038092,GLOPID-R,1
Q23047642,GVN,2
Q23198383,CEEC,2
Q23198383,Conference of Sixteen,2
Q24039797,MCB,5
Q24190853,CFMO,1
Q24190853,CANZUK,1
Q24190853,Commonwealth Freedom of Movement Organisation,1
Q24896411,CCC,0
Q24896411,C.C.C.,0
Q24960186,RLE,4
Q25338539,RDA,2
Q25338539,rd-alliance.org,2
Q26722323,Union des Services Routiers des Chemins de Fer Européens,2
Q26780139,nrg4sd,0
Q29576723,ECSITE,0
Q29577703,EHTEL,0
Q29581936,CEPE,0
Q29581936,"Europäische Vereinigung der Lack-, Druckfarben- und Künstlerfarbenindustrie",0
Q29585500,TEPSA,1
Q29958388,ENoLL,0
Q30255602,CEDEP,1
Q30255602,The European Centre for Executive Development,1
Q30324772,IDMC,1
Q30596094,DLCO-EA,3
Q30607187,The Fourth Estate,3
Q30607187,Fourth Estate Co-op,3
Q30607187,Fourth Estate Cooperative,3
Q30607187,Fourth Estate PBC,3
Q30607187,Fourth Estate Public Benefit Corporation,3
Q33923369,ICNAF,0
Q35122846,ANA,15
Q48748710,ALIPH,3
Q48964617,ICPE,0
Q48982173,IGC,0
Q49963116,IFIC,0
Q50072884,EG-ICE,0
Q50078510,IDF,1
Q50180867,MFPRM,0
Q50183955,EAPR,0
Q50211077,European Society of Phraseology,0
Q51698517,IFCN,4
Q51720373,SAATM,2
Q55611160,EHHA,1
Q55614261,IMBIE,1
Q58077156,internationaltagfootball.com,0
Q59987349,The Vikings,7
Q59987349,Bad Weather coalition,7
Q60464312,FAAAT think & do tank,2
Q60564688,ICWPP,1
Q60681446,ICSP,2
Q89913719,AIAC,0
Q96142356,IPAC,6
Q96142356,ipac.global,6
Q96382202,ICMRA,2
Q96382202,icmra.info,2
Q96693279,URTNA,0
Q96979217,MSU,2
Q97172111,NATO CI COE,1
Q97285650,OASC,0
Q97285650,Open and Agile Smart Cities,0
Q97728578,ICCJV,0
Q98865941,IFPS,0
Q98929428,IASL,0
Q100490931,NSEC,0
Q100714569,PE,0
Q100714569,SIGN,0
Q101114561,Women Tech,0
Q101114561,Women Tech Network,0
Q105094293,CJL,0
Q105899139,"ECN, EntCollNet",0
Q106823265,ILA,2
Q106881698,AWC,0
Q106881698,AWC United,0
Q106881698,World CItizens United,0
Q107059634,CIE (Comite International des Echanges),0
Q107059634,International Exchange Committee,0
Q107059634,Internationales Komitee für Wirtschaftlichen Austausch,0
Q107088306,Bund für Europäische Kooperation,0
Q107088306,Bund für Europäische Verständigung,0
Q107088306,Deutsches Comitee für Europäische Cooperation,0
Q107088306,Europäischer Club,0
Q107088306,Federation for European Understanding,0
Q107088306,Fédération pour l'Entente Européene,0
Q107088306,Federation pour l'Entente Europeene (Genf),0
Q107088306,Zentralkomitee für Europäische Verständigung,0
Q107135289,International congress on scientific management,0
Q107138085,MVB (Mitteleuropäischer Binnenschiffahrtsverband),0
Q107138085,Verband mitteleuropäischer Wasserwege,0
Q107239890,International Wool Federation,0
Q107239890,Internationale Wollvereinigung,0
Q107239892,International Federation of Christian Employees Trade Unions,0
Q107239892,International Vorbond van Christelijke Bedienden Organsiation,0
Q107262733,Fédération Internationale des Syndicats Chrétiens des Mineurs,0
Q107262733,International Federation of Christian Miners Trade Union,0
Q107266886,Federacion Internacional de la Pressa Tecnica,0
Q107266886,International Federation of the Technical Press,0
Q107266886,Internationaler Kongress der Fachpresse,0
Q107266886,Internationaler Verband der Fachpresse,0
Q107323502,New World Order Model Project,0
Q107323502,The World Order Model Project,0
Q107323502,The World Order Models Project,0
Q60746220,PPCA,2
Q60794819,ENCJ,1
Q61275219,INSTEX,7
Q61403156,GBIGA,0
Q62057751,PICAO,0
Q62570867,AGNA,0
Q62570916,ARC,0
Q62571054,CACI,0
Q63970094,Pacific Rim Digital Library Alliance,0
Q63970094,PRDLA,0
Q63970094,PRRLA,0
Q64484547,U=U,2
Q64484547,undetectable = untransmittable,2
Q64484547,undetectable equals untransmittable,2
Q64484547,untransmittable = undetectable,2
Q64484547,untransmittable equals undetectable,2
Q64596466,Dialogue Interreligieux Monastique,0
Q64596466,Monastic Interreligious Dialogue,0
Q65117275,IGRS,1
Q65227050,AEPW,2
Q65265615,NATO Strategic Communication Centre of Excellence,1
Q65435529,SCFA,1
Q72936141,GLAM Labs,0
Q75720752,EUCDW,2
Q76118554,Sääʹm Ǩiõllkaʹlddi,0
Q76118554,Säämi Kielâkäldee,0
Q76118554,Saemien Gïelegaaltije,0
Q76118554,Sáme Giellagálldo,0
Q76118554,Sámi Giellagáldu,0
Q87332607,UNCRO,12
Q88234914,Africa CDC,8
Q88402135,AFCAC,2
Q88958793,CAC,5
Q88958793,FAO/WHO Codex Alimentarius Commission,5
Q88958793,Joint FAO/WHO Codex Alimentarius Commission,5
Q89794347,NATO MILMED CoE,1
Q107323502,TWOMP,0
Q107323502,WOMP,0
Q107323502,World Order Model Project,0
Q107361266,Internationaler Ausschuss zur Gründung eines Internationalen Antimarxistischen Instituts,0
Q107361266,Internationaler Verband gegen die 3. Internationale,0
Q107524147,Simply Neuro,0
Q107921129,WCAWF,0
Q107921129,Women's World Committee Against War and Fascism,0
Q108472536,IIHA,0
Q108472536,International Institute for the Hylean Amazon,0
Q108810955,Welftion Welfare Investigation Group,0
Q109686715,FIHRM,0
Q110844698,Prosilva,3
