WikidataID,itemLabel,sitelinks
Q5384,Khlynov,87
Q5465,Cape,187
Q490,Milan Records,205
Q490,Mailand,205
Q490,"Milano, Italia",205
Q490,"Milano, Italy",205
Q495,Torino,169
Q495,"Turin, Italy",169
Q546,Trst,124
Q585,Christiania,226
Q585,Kristiania,226
Q585,NOOSL,226
Q585,"Oslo, Norway",226
Q586,"Bonn, Germany",148
Q597,Lisboa,242
Q621,Berceau-de-la-Liberté,108
Q621,"Versailles, Yvelines",108
Q1858,Dong Do,186
Q1858,Ha Noi,186
Q1858,Hà Nội,186
Q1858,Thang Long,186
Q1861,Krung Thep,229
Q1861,Krung Thep Maha Nakhon,229
Q1861,Krungthepmahanakhon Amonrattanakosin Mahintharayutthaya Mahadilokphop Noppharatratchathaniburirom Udomratchaniwetmahasathan Amonphimanawatansathit Sakkathattiyawitsanukamprasit,229
Q1861,กรุงเทพมหานคร,229
Q1865,KL,190
Q1865,Federal Territory of Kuala Lumpur,190
Q3921,Fort Salisbury,156
Q3921,"Salisbury, Rhodesia",156
Q3921,"Salisbury, Zimbabwe",156
Q3926,ePitoli,168
Q3926,"Pretoria, Gauteng",168
Q3926,"Pretoria, Gauteng, South Africa",168
Q3926,"Pretoria, S Africa",168
Q3926,"Pretoria, S. Africa",168
Q3926,"Pretoria, South Africa",168
Q3929,"Port Louis, Mauritius",140
Q3931,Brandenburg,79
Q3931,Brandenburg City,79
Q3931,Brandenburg/Havel,79
Q3935,Windhuk,162
Q3935,Otjomuise,162
Q3935,ǀAi-ǁGams,162
Q3935,Windhök,162
Q3940,Port Victoria,132
Q3940,"Victoria, Seychelles",132
Q3992,Luik,121
Q3992,Lîdje,121
Q3992,Liége,121
Q1353,NCT,185
Q1353,National Capital Territory of Delhi,185
Q1353,Dehli,185
Q1354,Dacca,189
Q1354,Dhaka City,189
Q1361,City of Pearls,125
Q1361,"Hyderabad, India",125
Q1362,Islāmābād,173
Q1410,gi,200
Q1410,Gib,200
Q1410,The Rock of Gibraltar,200
Q1410,🇬🇮,200
Q1435,Agram,200
Q1435,Zagreb,200
Q1435,KK Zagreb,200
Q1435,"Zagreb, Croatia",200
Q1449,Genova,163
Q1449,"Genoa, Italy",163
Q987,New Delhi Municipal Council,201
Q987,NDMC,201
Q987,Nayi Dilli,201
Q987,NDMC area,201
Q987,New Delhi Municipal Council Area,201
Q994,Tiflis,212
Q994,Tbilissi,212
Q994,Tpilisi,212
Q994,Tpilissi,212
Q8826,Palma de Mallorca,110
Q8851,Malaga,134
Q9022,GDL,161
Q9022,"Guadalajara, Mexico",161
Q9022,"Guadalajara, Jalisco",161
Q9022,"Guadalajara, Jalisco, Mexico",161
Q9022,"Guadalajara, México",161
Q9027,sv,229
Q9027,svenska,229
Q9027,Swedish language,229
Q1085,Praha,248
Q1085,City of Prague,248
Q1085,Hlavní město Praha,248
Q3274,"Managua, Nicaragua",143
Q3306,Panama,142
Q3306,Panamá,142
Q3306,Ciudad de Panama,142
Q3306,Ciudad de Panamá,142
Q3370,Zara,93
Q3492,Andalas,137
Q3492,Pulau Sumatera,137
Q3492,Sumatera,137
Q3492,Sumatera Island,137
Q3492,Sumatra Island,137
Q3492,"Sumatra, Indonesia",137
Q3549,Sebenico,77
Q3549,Sibenik,77
Q3551,New Sallee,173
Q437,"Ljubljana, Slovenia",180
Q437,Aemona,180
Q437,Labacum,180
Q437,Laibach,180
Q437,Lublana,180
Q456,Lyons,179
Q456,Commune-Affranchie,179
Q456,"Lyon, Rhône",179
Q472,Serdica,213
Q472,Sofija,213
Q472,Sredets,213
Q472,Sredez,213
Q490,"Milan, Italy",205
Q490,Milano,205
Q3766,Jasmine city,213
Q3766,Sham city,213
Q1218,Aelia Capitolina,268
Q1218,Al-Quds,268
Q1218,Yerushalayim,268
Q1218,J'lem,268
Q1218,"Jerusalem, Middle East",268
Q3561,ⴷⵣⴰⵢⴻⵔ,186
Q1017,Aix-la-Chapelle,136
Q1017,Aix la Chapelle,136
Q1017,Oche,136
Q90,Gay Paree,333
Q90,Gay Paris,333
Q216,Vilnia,216
Q216,Vilne,216
Q216,Vilnyus,216
Q216,Vilna,216
Q216,Wilno,216
Q216,Wilna,216
Q216,Viļņa,216
Q216,Vilno,216
Q220,Roma,313
Q220,The Eternal City,313
Q220,"Rome, Italy",313
Q2471,Amanat al-Asimah,151
Q2471,Ṣan‘ā’,151
Q2471,Sana,151
Q2471,Sana‘a,151
Q2471,Sanaa,151
Q2634,Neapolis,188
Q2634,Napoli,188
Q2656,"Palermo, Italy",161
Q2684,"Vladimir, Russia",104
Q2751,Sienna,121
Q2807,"Madrid, Spain",280
Q2807,City of Madrid,280
Q5465,"Cape Town, South Africa",187
Q5465,iKapa,187
Q5465,Kaap,187
Q5465,Kaapstad,187
Q5465,Mother City,187
Q5465,Tavern of the Seas,187
Q5465,West side,187
Q5489,"Troyes, Aube",91
Q5489,"Troyes, Aube France",91
Q5715,Manf,82
Q5715,Hekaptah,82
Q5715,Hut-ka-Ptah,82
Q5715,"Memphis, Egypt",82
Q5747,Palmira,96
Q5747,Tadmor,96
Q220,City of Seven Hills,313
Q239,Bru,218
Q239,"Brussels, Belgium",218
Q239,Ville de Bruxelles,218
Q239,Brussels,218
Q239,Brussel,218
Q239,Bruxelles,218
Q239,BXL,218
Q239,02,218
Q239,Brussels City,218
Q239,Stad Brussel,218
Q268,Posen,132
Q268,Poznan,132
Q1449,"Genova, Italy",163
Q1461,City of Manila,187
Q1479,Bordeu,163
Q1479,Bordele,163
Q1479,Bordèu,163
Q1479,Commune-Franklin,163
Q1486,CABA,255
Q1486,Autonomous City of Buenos Aires,255
Q1486,Ciudad Autonoma de Buenos Aires,255
Q1486,Ciudad de Buenos Aire,255
Q1489,CDMX,230
Q1489,City of Mexico,230
Q1489,Ciudad de México,230
Q1489,Mexico,230
Q1489,"Mexico City, Mexico",230
Q1489,Mexico D.F.,230
Q3787,ABJ,170
Q3787,FCT,170
Q3787,Federal Capital Territory,170
Q3787,ABV,170
Q3792,Lome,145
Q3792,"Lome, Togo",145
Q3799,Adjace,149
Q3799,Adjacé,149
Q3799,Àjàshé Ilé,149
Q3799,Hogbonou,149
Q3799,Hogbonu,149
Q3799,Ajashe,149
Q3808,Ongola,149
Q3808,Yaounde,149
Q3808,"Yaounde, Cameroon",149
Q3808,"Yaoundé, Cameroon",149
Q3818,Santa Isabel,144
Q3818,Port Clarence,144
Q1867,City of Taipei,173
Q1867,Taibei,173
Q1867,Taipei City,173
Q1867,The City of Azaleas,173
Q1874,Odesa,140
Q1891,"Bologna, Italy",142
Q1897,Casteddu,119
Q1897,Casteddu de Càlaris,119
Q1899,Kiev,235
Q1899,Kief,235
Q3037,jiade mandu,181
Q3037,Kathmandu Metropolitan City,181
Q3037,Khatmandu,181
Q3043,City of Promise,131
Q3043,The Garden City,131
Q3043,The Planned City,131
Q3070,San Jose,134
Q3070,"San José, Costa Rica",134
Q3114,"Canberra, Australia",191
Q3138,Augusta Treverorum,119
Q3138,Treveris,119
Q628,City of Bergamo,118
Q641,Serenissima,207
Q641,Venezia,207
Q641,Venetia,207
Q641,"Venice, Italy",207
Q641,Venexia,207
Q649,Moskva,320
Q649,"Moscow, Russia",320
Q649,Muscovite,320
Q649,City of Moscow,320
Q649,Moscovite,320
Q649,"Moscow, Russian Federation",320
Q649,"Moscow, Russian SFSR",320
Q649,"Moscow, Soviet Union",320
Q649,"Moscow, USSR",320
Q649,"Moskva Federal City, Russia",320
Q649,"Moskva, Russia",320
Q3630,Djakarta,222
Q3630,Jacarta,222
Q3630,Special Capital Region of Jakarta,222
Q3640,Ancyra,221
Q3640,Ancara,221
Q3640,Angora,221
Q3642,Asmera,154
Q3646,Katerynodar,123
Q3646,Yekaterinodar,123
Q3659,NDjamena,149
Q9248,City of Winds,222
Q9270,Thimpu,155
Q9279,Bandar,144
Q9279,Bandar Brunei,144
Q9279,Brunei Town,144
Q9279,BSB,144
Q9279,Seri Begawan,144
Q9310,City of Dili,144
Q9326,Bientani,158
Q9326,Nakhon Viangchan,158
Q9326,Viang chan,158
Q9326,Viangchan,158
Q9326,Vieṅ Čan,158
Q9326,Vien Chang,158
Q9326,Vienchan,158
Q9326,Vieng-Cæn,158
Q9326,Vieṅg-Čăn,158
Q9326,Viengchan,158
Q9326,Vientane,158
Q9326,Vyentyan,158
Q9326,Wei-t'ien,158
Q9326,Wiangcan,158
Q9326,Wīangčhan,158
Q9361,Frunze,169
Q9361,Pishpek,169
Q3889,Lourenço Marques,151
Q3897,"Luanda, Angola",163
Q3897,São Paulo da Assunção de Loanda,163
Q3901,"Moroni, Comoros",135
Q3915,Analamanga,153
Q3915,Iarivo,153
Q3915,Tananarive,153
Q3919,Gabs,151
Q3921,Salisbury,156
Q269,Shosh,173
Q269,Chach,173
Q269,Toshkent,173
Q269,Shash,173
Q269,Choch,173
Q269,Binkath,173
Q270,Warschau,261
Q270,Varsavia,261
Q270,Varsovia,261
Q270,"Warsaw, Poland",261
Q270,Varshava,261
Q270,Warszawa,261
Q270,Varšava,261
Q270,Varshe,261
Q270,Varsó,261
Q270,Varsovie,261
Q270,Varšuva,261
Q334,SG,303
Q334,Garden City,303
Q334,SGP,303
Q334,sg,303
Q334,Singapore City,303
Q656,Leningrad,248
Q656,Petersburg,248
Q656,St. Petersburg,248
Q656,St Petersburg,248
Q656,Petrograd,248
Q656,Sankt-Peterburg,248
Q5753,Samarqand,133
Q5753,Samarcand,133
Q5780,Meroe,58
Q5780,meroë,58
Q5788,"Petra, Jordan",108
Q5788,Raqmu,108
Q5806,Makkah,205
Q5806,Bakkah,205
Q5806,Holy City of Mecca,205
Q5806,Makkah al-Mukarramah,205
Q5806,Mother of All Settlements,205
Q5806,The Holy City of Mecca,205
Q5806,Umm al-Qurā,205
Q5818,Cordova,129
Q5818,Cordoba,129
Q1348,City of Joy,180
Q1348,Calcutta,180
Q1348,City of Palaces,180
Q1348,City of Processions,180
Q1353,Dilli,185
Q1353,National Capital Region of Delhi,185
Q1353,NCR,185
Q2837,Kalyga,92
Q2841,Bogota,262
Q2841,"Bogota, Colombia",262
Q2841,Santa Fe de Bogotá,262
Q2841,Santafé de Bogotá,262
Q2865,Cassel,109
Q2868,City of the Kings,195
Q7038,Gerona,97
Q7038,Gerone,97
Q7038,"Gerona, Spain",97
Q7038,Gérone,97
Q7038,"Girona, Catalonia",97
Q7038,"Girona, Spain",97
Q7052,Landau,57
Q7052,Landau/Pfalz,57
Q7568,Yogyakarta City,89
Q8131,Kota Palembang,84
Q8356,Pucela,125
Q727,"Amsterdam, Netherlands",255
Q727,A'dam,255
Q727,"Amsterdam, NL",255
Q727,Mokum,255
Q956,Pekin,277
Q956,BJ,277
Q956,Zhongdu,277
Q956,Beiping,277
Q956,Yanjing,277
Q956,Peking,277
Q956,beijing,277
Q956,Khanbaliq,277
Q956,Peiping,277
Q956,Shun Tian Fu,277
Q1899,Kieff,235
Q1899,Kiew,235
Q1899,Kiof,235
Q1899,Kioff,235
Q1899,Kiou,235
Q1899,Kiovia,235
Q1899,Kiow,235
Q1899,Kiowia,235
Q1899,Kyïv,235
Q1899,Kyiw,235
Q1899,Kyjiv,235
Q1899,Kyjiw,235
Q1899,Kyyiv,235
Q1899,Kyїv,235
Q3838,Leopoldstad,182
Q3838,Leopoldville,182
Q3838,Léopoldville,182
Q3852,"Worms, Germany",90
Q3854,Usumbura,145
Q3856,Lefkosia,188
Q3866,Dodoma City,143
Q3869,Marburg an der Lahn,81
Q3869,Marburg/Lahn,81
Q3870,Kenya capital,205
Q3870,Kenya capital city,205
Q3870,Kenya's capital,205
Q3870,Kenyan capital,205
Q334,Lion City,303
Q334,Republic of Singapore,303
Q334,🇸🇬,303
Q365,Köln,176
Q365,"Cologne, Germany",176
Q3561,Alger,186
Q3561,لجزائر,186
Q5818,Cordoba Spain,129
Q5818,Córdoba Spain,129
Q5818,"Córdoba, Andalusia",129
Q5818,Cordova Spain,129
Q5826,Hsi'an,132
Q5826,Hsian,132
Q5826,Sian,132
Q5826,Xi An,132
Q5826,Xi’an City,132
Q5826,"Xi’an, China",132
Q5826,Xian,132
Q5832,Aksum,78
Q5832,ኣኽሱም?,78
Q5836,"Toledo, Castile-La Mancha",123
Q5836,"Toledo, Spain",123
Q5838,Cabul,197
Q5838,Kabol,197
Q5838,Caubul,197
Q5838,Cabool,197
Q1930,Bytown,210
Q1930,Ottawa (Ontario),210
Q1953,Iravan,194
Q1953,Erevan,194
Q1953,Erivan,194
Q1953,Irevan,194
Q1953,The Pink City,194
Q3604,Djibouti (city),135
Q3604,Djibouti City,135
Q3616,Teheran,216
Q3624,Addis Abäba,179
Q3624,Addis Abeba,179
Q3624,Finfinne,179
Q3630,"Jakarta, Indonesia",222
Q3630,JKT,222
Q2887,"Santiago, Chile",271
Q2887,Santiago de Chile,271
Q2900,UIO,165
Q2900,"Quito, Ecuador",165
Q2900,San Francisco de Quito,165
Q2907,La Plata,136
Q2907,Chuquisaca,136
Q1490,Tokio,273
Q1490,Tokyo Prefecture,273
Q1490,Tôkyô,273
Q1490,Tōkyō,273
Q1490,Tokyo Metropolis,273
Q1490,Tokyo Metropolitan prefecture,273
Q1490,Tokyo-to,273
Q1490,Tôkyô-to,273
Q1490,Tōkyō-to,273
Q22737,Schlettstadt,57
Q22737,Schlestadt,57
Q22737,Schlettstatt,57
Q22740,Buchsweiler,45
Q23311,City and County of the City of London,86
Q23311,City of London (unparished area),86
Q23311,Square Mile,86
Q23311,the City,86
Q803,Utrecht (city),128
Q803,Utreg,128
Q891,Gorky,141
Q891,Nether Novgorod,141
Q891,Nijni-Novgorod,141
Q891,Nizhny,141
Q894,Kuybyshev,127
Q894,"Samara, Russia",127
Q365,Cologne (Germany),176
Q365,Kreisfreie Stadt Köln,176
Q384,Скопје,181
Q384,Skoplje,181
Q384,Üsküb,181
Q393,Stettin,135
Q406,İstanbul,259
Q1491,"La Paz, Bolivia",144
Q1491,Nuestra Señora de La Paz,144
Q1492,BCN,224
Q1492,"Barcelona, Spain",224
Q1492,B'na,224
Q1513,Nagpore,92
Q16666,Nankin,131
Q16666,Nanking,131
Q16666,Nan Jing,131
Q16868,"Laredo, Texas",68
Q16869,Istanbul,114
Q2044,Florentia,194
Q2044,Firenze,194
Q2044,"Florence, Italy",194
Q2044,Florencia,194
Q2044,Florenz,194
Q2044,Firenca,194
Q2044,Firense,194
Q2044,Firenz,194
Q2044,Firenzi,194
Q2044,Fiuränza,194
Q2044,"Florence, Tuscany",194
Q2044,Florencie,194
Q2044,Florentzia,194
Q2082,St. Johns,87
Q2082,St Johns,87
Q2082,Saint John's,87
Q2082,Saint Johns,87
Q2082,"St John's, Newfoundland",87
Q2082,"St Johns, Newfoundland",87
Q2082,"St. John's, Newfoundland and Labrador",87
Q2180,City of Malolos,33
Q2180,Malolos City,33
Q2180,"Malolos, Bulacan",33
Q2214,Pleskow,106
Q5869,cheng guan qu,132
Q5869,"Lasa, Tibet",132
Q5869,Lhasa (prefecture-level city),132
Q5869,Lhasa (prefecture),132
Q5869,Lhasa City,132
Q5869,Lhasa Tibet,132
Q5869,Lhassa,132
Q6221,Lioness of Italy,108
Q6247,Mantova,108
Q6596,Gorica,83
Q6596,Görz,83
Q6602,Strasburg,178
Q6602,Strassburg,178
Q140131,Dhafar,16
Q140131,"Zafar, Yemen",16
Q140631,Tainan City,70
Q145036,Zalavar,19
Q8660,Heart of Pakistan,180
Q8660,Kurrachee,180
Q8660,The Lighting City,180
Q8678,Rio,288
Q8678,Río,288
Q8678,Río de Janeiro,288
Q8678,Rio de Janeiro city,288
Q45779,Pecs,104
Q9365,Dyushambe,161
Q9365,Stalinabad,161
Q9580,"Burgos, Spain",91
Q9676,Mann,161
Q9676,im,161
Q9676,Manx,161
Q9676,🇮🇲,161
Q9676,Mannin,161
Q9676,Ellan Vannin,161
Q9676,Isle of Mann,161
Q9676,the Isle of Man,161
Q10086,Mysuru,86
Q149419,Münster,50
Q150996,Agade,60
Q11909,Baroda,84
Q11909,Badouda,84
Q11909,Banyan City,84
Q11909,Chandan Vati,84
Q11909,Cultural Capital Of Gujarat,84
Q11909,Sayaji Nagari,84
Q11909,Vadpadrak,84
Q11909,Vatpatrak,84
Q12273,Gijon,91
Q12273,Xixón,91
Q12303,xerez,84
Q12586,Besalu,46
Q12919,Mājro,112
Q12919,"Majuro, Marshall Islands",112
Q12994,Brugge,110
Q10282,Iruña,102
Q10282,Iruñea,102
Q10282,Pampeluna,102
Q10282,Pampelune,102
Q10395,Cheribon,46
Q10395,Chirebon,46
Q10400,Almeria,97
Q10690,Caerdydd,143
Q10690,"Cardiff, Wales",143
Q10717,Garden City of the Caribbean,129
Q10717,"Georgetown, British Guiana",129
Q11194,City of Sarajevo,194
Q49583,Aunus,43
Q49583,Anuksenlinnu,43
Q49583,Aunuksenkaupunki,43
Q49583,Aunuksenlinna,43
Q52028,Chiang-Mai,78
Q55115,City of Monaco,53
Q55115,Monaco,53
Q55115,Monaco-Ville,53
Q56037,Berlin Hauptstadt der DDR,66
Q56037,Berlin-Ost,66
Q56037,"Berlin, Hauptstadt der DDR",66
Q56037,Ostberlin,66
Q56037,Soviet sector of Berlin,66
Q56037,Soviet zone of Berlin,66
Q58650,Kalgan,50
Q58650,Chuulalt Khaalga,50
Q58650,Imiyangga Jase,50
Q58650,Khaalgan,50
Q58650,Zhangjia kou,50
Q59473,Uzice,61
Q46400,Szucsáva,66
Q46400,Suczawa,66
Q46400,Szucsava,66
Q46852,Jassy,101
Q46852,Iasi,101
Q46852,Iaşi,101
Q46852,Jaszvasar,101
Q46852,Jászvásár,101
Q23800,Capital of Malta,161
Q23800,Citta Umilissima,161
Q23800,Città Umilissima,161
Q23800,Il-Belt Valletta,161
Q23800,La Valleta,161
Q23800,La Valletta,161
Q23800,Valetta,161
Q23800,Valleta,161
Q47483,Sagunt,57
Q47483,Sagunt / Sagunto,57
Q47483,Sagunt/Sagunto,57
Q47483,Sagunto / Sagunt,57
Q47483,Sagunto/Sagunt,57
Q1519,Abū Dhabi,170
Q1519,Abudhabi,170
Q1520,Astana,195
Q1520,Tselinograd,195
Q1764,Reykjavikurborg,200
Q1764,Reykjavíkurborg,200
Q1770,Revel,200
Q1770,Reval,200
Q1770,Kolywan,200
Q1770,Lindanäs,200
Q1770,Lyndanisse,200
Q1770,Reuel,200
Q1770,Rewel,200
Q1770,"Tallinn, Estonia",200
Q1773,Rige,208
Q16555,"Houston, TX",173
Q16555,City of Houston,173
Q16555,H-Town,173
Q16555,"Houston, Texas",173
Q16555,Space City,173
Q16555,USHOU,173
Q16555,Houston TX,173
Q16559,"Austin, Texas",150
Q16559,"Austin, TX",150
Q16572,Canton,152
Q16572,Kwangchow,152
Q16572,Kwongchow,152
Q23430,Ulan Bator,176
Q23430,Kulun,176
Q23430,Capital of Mongolia,176
Q23430,East Hüree,176
Q23430,Hüree,176
Q23430,Ih Huree,176
Q23430,Khan of Urga,176
Q23430,Niislel Hüree,176
Q23430,Ulan-Bator,176
Q23430,wulan batuo,176
Q23430,Xүрээ,176
Q23430,Их Хүрээ,176
Q23430,Улаанбаатар,176
Q23430,ᠤᠯᠠᠭᠠᠨᠪᠠᠭᠠᠲᠤᠷ,176
Q23430,库伦,176
Q23438,'Ishqabad,165
Q23438,`Ishqabad,165
Q23438,`Ishqábád,165
Q23438,Ak-Gaudan,165
Q23438,Aschchabad,165
Q23438,Asgabat,165
Q23438,Ašgabat,165
Q23438,Aşgabat,165
Q23438,Ashabad,165
Q23438,Ashgabad,165
Q23438,Ashkabad,165
Q23438,Ashkabat,165
Q23438,Ashkhabad,165
Q23438,Ashqabad,165
Q23438,Askabad,165
Q23438,Askhabad,165
Q23438,Ishqabad,165
Q23438,Ishqabat,165
Q23438,Konjikala,165
Q23438,Poltoratsk,165
Q23564,Podgoritsa,170
Q23564,Burguriçe,170
Q23564,Capital of Montenegro,170
Q23564,Podgoritza,170
Q23564,Titograd,170
Q1520,Akmolinsk,195
Q1530,Bagdad,231
Q1530,Baghdād,231
Q1533,Santiago de Leon de Caracas,193
Q1533,Santiago de León de Caracas,193
Q6602,Schdroosburi,178
Q6602,Straßburg,178
Q6602,Strosburi,178
Q6602,Strossburi,178
Q6602,Strossburig,178
Q6730,Perpinyà,106
Q6816,Verkhneudinsk,94
Q6829,Spires,84
Q6837,Wittenberg,80
Q6837,Wittenberg Lutherstadt,80
Q6934,Blagoveschensk,92
Q6934,Hailanpao,92
Q1718,Duesseldorf,161
Q1718,Dusseldorf,161
Q1722,Ragusa,113
Q1724,Saarbrucken,124
Q1724,Saarbrück,124
Q1726,Minga,216
Q1726,München,216
Q1726,Munchen,216
Q1726,Münich,216
Q1726,Monachium,216
Q1726,Muenchen,216
Q45412,Coimbra Municipality,100
Q45604,Candahar,106
Q45604,Qandahar,106
Q11592,"Sonoma, California",42
Q11720,Mukden,107
Q11720,Shen Yang,107
Q11720,Feng Tian Fu,107
Q11720,Fengtian Fu,107
Q11720,Shengjing,107
Q11720,Sheng jing,107
Q14404,Bulungan Regency,13
Q14634,Ujungpandang,82
Q14634,Kota Makassar,82
Q14634,Macassar,82
Q1533,CCS,193
Q1555,Guatemala,138
Q1555,City of Guatemala,138
Q1555,Ciudad de Guatemala,138
Q1555,Guate,138
Q1555,Guatemala (Guatemala),138
Q1555,Nueva Guatemala de la Asunción,138
Q1563,Habana,180
Q1563,La Habana,180
Q1563,"Havana, Cuba",180
Q134698,Bastìa,87
Q134703,Maras,77
Q134703,Kahramanmaraş,77
Q134703,Kahramanmaras,77
Q134703,Germanicia Caesarea,77
Q134703,Germanikeia,77
Q134703,Kahramanmarash,77
Q134703,Mar'ash,77
Q134703,Maraş,77
Q134703,Markash,77
Q134703,Markasi,77
Q134703,Marqasi,77
Q156565,Beltz,35
Q156565,Bełz,35
Q156565,Bels,35
Q156565,Bełsk,35
Q156565,Belzec,35
Q1520,Aqmola,195
Q1520,Nursultan,195
Q1520,Akmola,195
Q47837,Laâyoune,101
Q1731,Elbflorenz,169
Q1731,Drezda,169
Q1741,W,264
Q1741,Wien,264
Q1741,"Vienna, Austria",264
Q1748,CPH,226
Q1748,Havn,226
Q1748,København,226
Q1748,Kopenhagen,226
Q1748,"Copenhagen, Denmark",226
Q1748,Hafn,226
Q1748,Hafnia,226
Q1748,Kobenhavn,226
Q1748,Köbenhavn,226
Q1748,Kööpenhamina,226
Q1748,Köpenhamn,226
Q1629,Zamboanga,59
Q1647,Fiume,103
Q1647,Pflaum,103
Q1663,"Split, Croatia",106
Q1663,Spalato,106
Q1663,City on Croatie,106
Q1715,Hannover,162
Q1715,"Hanover, Germany",162
Q13367,Forli,91
Q13670,Siracusa,111
Q13670,Syracusae,111
Q13670,Syracus,111
Q13670,Syracusa,111
Q13670,"Syracuse, Sicily",111
Q13695,Tenochtitlan [México],84
Q13765,Puigcerda,42
Q14274,Aarau AG,89
Q14317,Uviéu,114
Q23436,Modern Athens,172
Q23436,"Edinburgh, Scotland",172
Q1799,Wroclaw,147
Q14938,Bernburg/Saale,49
Q14960,Brünn,133
Q14960,Město Brno,133
Q14960,Statutární město Brno,133
Q15090,Lérida,86
Q15678,Caceres,83
Q15679,"Badajoz, Spain",88
Q151920,Tiberius,71
Q151920,Tiveria,71
Q151920,Tverya,71
Q154715,Mont-Réuni,65
Q8684,Wiryeseong,223
Q8684,Hanyang,223
Q8684,Gyeongseong,223
Q8684,Keijō,223
Q8684,Hanseong,223
Q8684,Keijou,223
Q8684,Namgyeong,223
Q8684,Sŏul T'ŭkpyŏlsi,223
Q8684,Seoul City,223
Q8717,Sevilla,161
Q8738,Meißen,78
Q8818,"Valencia, Spain",154
Q61089,Kota Melaka,71
Q61089,Bandaraya Melaka,71
Q61089,Malaca,71
Q61089,Malacca City,71
Q61944,Semipalatinsk,70
Q18986,Pergamos,68
Q18986,Pergamum,68
Q19153,City of Tidore Islands,19
Q19153,Tidore Islands,19
Q19566,Aqmescit,111
Q19566,Symferopil,111
Q79857,Iconium,111
Q156743,Cernopol,89
Q156743,Tarnepol,89
Q156743,Tarnopol,89
Q156743,Tarnopolis,89
Q156743,Ternópil,89
Q156743,Ternopil',89
Q156743,Ternopilis,89
Q156743,Ternopilj,89
Q156743,Ternopilo,89
Q156743,Ternopol',89
Q48472,Konya-Urgench,56
Q48472,Konye Urgench,56
Q48472,Old Urgench,56
Q48472,ounya-Ourguentch,56
Q48472,Urganj,56
Q66485,Pink City,130
Q66616,"Ahilyanagari, Indrapuri",91
Q71279,Castle of the Teutonic Order in Malbork,54
